id,file,normed,cat,word,wordcat,inflected_prop,conc_cat,main,Perceptualstrength,Exclusivity,Auditory,Haptic,Visual,SD_Auditory,SD_Haptic,SD_Visual,freq_lg10CD_SUBTLEXNL,freq_lg10WF_SUBTLEXNL,freq_CELEX_lem,inflected_adj_freq_lg10CD_SUBTLEXNL,AoA_Brysbaertetal2014,concrete_Brysbaertetal2014,known_Brysbaertetal2014,letters,phonemes_DUTCHPOND,orth_neighbours_DUTCHPOND,phon_neighbours_DUTCHPOND,a1,h1,v1,a2,h2,v2,a3,h3,v3,a4,h4,v4,a5,h5,v5,a6,h6,v6,a7,h7,v7,a8,h8,v8,a9,h9,v9,a10,h10,v10,English_Word_Lynott_Connell_2009_2013,English_Main_Lynott_Connell_2009_2013,English_Perceptualstrength_Lynott_Connell_2009_2013,English_Exclusivity_Lynott_Connell_2009_2013,English_Auditory_Lynott_Connell_2009_2013,English_Haptic_Lynott_Connell_2009_2013,English_Visual_Lynott_Connell_2009_2013,English_Letters_Lynott_Connell_2009_2013
126,4,Dut_Eng,Property,donzig,adj,donzige,NA,Haptic,3.3,0.26,1.3,3.3,3.1,1.567,1.829,1.287,1.3,1.34,0.301,1.36,8.33,3.4,100,6,6,1,0,0,5,4,2,3,2,2,3,4,1,5,5,0,2,2,0,4,2,0,5,3,1,5,4,2,1,1,5,0,4,downy,Visual,2.75,0.525,0.133,2.75,3.333,5
128,4,Dut_Eng,Property,dood,adj,dode,NA,Visual,2.444,0.529,0.889,0.444,2.444,1.167,1.014,2.068,3.85,4.64,2.587,3.24,6.4,3.33,100,4,3,13,28,NA,NA,NA,0,0,0,2,3,5,2,0,1,0,0,0,0,0,4,0,0,2,1,1,4,0,0,1,3,0,5,dead,Visual,2.429,0.368,1.381,2.429,4.095,4
129,5,Dut_Eng,Property,doornig,adj,doornige,NA,Visual,4.25,0.37,0.875,4,4.25,1.808,1.195,1.035,NA,NA,0,NA,NA,NA,NA,7,NA,0,0,0,5,3,2,4,3,0,2,5,0,3,5,5,5,5,0,5,3,0,5,5,0,3,5,NA,NA,NA,NA,NA,NA,thorny,Haptic,4.905,0.421,0.762,4.905,4.429,6
130,5,Dut_Eng,Property,doorschijnend,adj,doorschijnende,NA,Visual,4.25,0.698,0.5,0.625,4.25,1.414,1.408,1.389,1,1,0.477,0.48,8.5,3.5,100,13,NA,0,0,0,0,5,0,0,4,0,0,5,0,0,1,4,4,4,0,0,5,0,0,5,0,1,5,NA,NA,NA,NA,NA,NA,translucent,Visual,1.053,0.68,0.421,1.053,4.684,11
131,5,Dut_Eng,Property,doorweekt,adj,doorweekte,NA,Haptic,4.625,0.298,1.5,4.625,4.375,1.852,0.518,0.518,1.86,1.89,0.477,0.85,8.56,3.53,100,9,7,0,0,0,4,4,2,5,4,0,4,4,0,5,5,5,5,5,2,4,4,0,5,5,3,5,4,NA,NA,NA,NA,NA,NA,sodden,Visual,3.556,0.421,0.389,3.556,3.667,6
133,5,Dut_Eng,Property,drapperig,adj,drapperige,NA,Haptic,4,0.19,2.167,4,3.5,1.602,0.632,1.049,NA,NA,NA,NA,NA,NA,NA,9,NA,0,0,2,4,4,4,5,3,0,4,5,NA,NA,NA,4,4,4,2,3,3,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,slushy,Visual,3.524,0.27,2.238,3.524,3.571,6
134,5,Dut_Eng,Property,drassig,adj,drassige,NA,Haptic,4.333,0.156,2.667,4.333,3.667,1.633,0.816,0.516,0.78,0.95,0.301,0.3,10.69,3.86,88.9,7,NA,0,0,2,4,4,4,5,3,NA,NA,NA,NA,NA,NA,4,4,4,2,3,3,0,5,4,4,5,4,NA,NA,NA,NA,NA,NA,soggy,Haptic,4.286,0.243,1.238,4.286,3.952,5
136,5,Dut_Eng,Property,driehoekig,adj,driehoekige,NA,Visual,4.875,0.508,0.625,2.875,4.875,1.768,1.959,0.354,0.7,0.7,0.477,0.6,7.28,3.6,100,10,NA,0,0,0,3,5,0,4,5,0,0,4,0,0,5,5,5,5,0,3,5,0,5,5,0,3,5,NA,NA,NA,NA,NA,NA,triangular,Visual,3.571,0.545,0.286,3.571,4.619,10
137,6,Dut_Eng,Property,droog,adj,droge,NA,Visual,4.2,0.462,0.6,3,4.2,1.342,2.121,0.837,2.85,2.93,1.806,2.5,5.03,3.8,100,5,4,4,5,0,3,4,0,2,4,3,5,5,0,5,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,Haptic,4.286,0.355,0.333,4.286,3.571,3
140,4,Dut_Eng,Property,druk,adj,drukke,NA,Visual,3.125,0.218,2.125,1.625,3.125,2.1,1.923,2.357,3.65,3.96,2.19,2.52,6.78,3,100,4,4,7,10,NA,NA,NA,NA,NA,NA,3,2,5,0,0,5,5,1,5,4,0,4,0,0,0,1,5,1,0,1,0,4,4,5,crowded,Visual,3.714,0.406,3.714,2.286,4.619,7
144,5,Dut_Eng,Property,echoënd,adj,echoënde,NA,Auditory,4.625,0.796,4.625,0.25,0.625,1.061,0.707,0.916,0.3,0.3,NA,NA,NA,NA,NA,7,NA,0,0,5,0,0,5,0,0,5,0,0,5,0,0,2,2,2,5,0,1,5,0,0,5,0,2,NA,NA,NA,NA,NA,NA,echoing,Auditory,4.714,0.846,4.714,0.333,0.524,7
149,6,Dut_Eng,Property,effen,adj,effen,NA,Visual,4.6,0.462,1,2.2,4.6,1.732,2.049,0.894,1.26,1.38,0.778,1.26,8.78,3.4,99.1,5,4,4,6,0,0,5,0,0,3,4,3,5,1,4,5,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plain,Visual,1.19,0.358,0.571,1.19,4.286,5
153,6,Dut_Eng,Property,elastisch,adj,elastische,NA,Visual,4.25,0.254,2,2.6,4.25,1.633,2.51,0.957,1.04,1.2,0.602,1.04,9.56,3.4,100,9,NA,1,1,2,5,5,NA,0,NA,4,3,5,2,5,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elastic,Haptic,4.571,0.34,1.952,4.571,3.81,7
154,4,Dut_Eng,Property,elegant,adj,elegante,NA,Visual,3.333,0.5,1.333,0.667,3.333,1.5,1.118,2,2.31,2.37,1.342,2,10.17,2.33,100,7,7,1,1,NA,NA,NA,2,3,5,4,2,4,0,0,4,3,0,4,0,0,3,0,0,0,1,1,5,2,0,0,0,0,5,elegant,Visual,1.857,0.413,1.857,1.524,4.762,7
156,4,Dut_Eng,Property,enorm,adj,enorme,NA,Visual,3,0.278,1.333,1.667,3,1.936,1.658,1.871,3.17,3.29,2.033,3.16,7.46,1.8,100,5,5,2,2,NA,NA,NA,2,0,1,5,4,2,0,0,4,0,2,5,0,3,2,0,3,3,1,3,5,0,0,0,4,0,5,enormous,Visual,3.857,0.456,1.19,3.857,4.762,8
171,6,Dut_Eng,Property,flikkerend,adj,flikkerende,NA,Visual,3.8,0.536,1,0.8,3.8,1.414,1.304,0.837,0.85,0.85,NA,1.18,NA,NA,NA,10,NA,1,1,0,0,5,0,0,4,3,3,3,2,1,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flickering,Visual,1.286,0.685,1.286,0.571,4.762,10
172,6,Dut_Eng,Property,floraal,adj,florale,NA,Visual,4,0.727,0,1.5,4,0,2.121,1.414,NA,NA,0,NA,NA,NA,NA,7,NA,0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floral,Visual,1.524,0.401,0.143,1.524,4.81,6
173,4,Dut_Eng,Property,fluisterend,adj,fluisterende,NA,Auditory,3.3,0.39,3.3,1.6,1,2.003,2.011,0.943,1.3,1.42,NA,0.95,NA,NA,NA,11,10,2,2,3,5,2,2,3,2,4,1,2,5,0,0,5,0,0,4,0,1,5,0,2,5,1,1,0,1,0,0,5,0,whispering,Auditory,4.667,0.618,4.667,0.238,2.429,10
174,"4, 5",Dut_Eng,Property,fluitend,adj,fluitende,NA,Auditory,3,0.298,3,1.278,1.5,2.121,1.922,1.5,1.04,1.04,NA,1.04,NA,NA,NA,8,NA,2,2,NA,NA,NA,0,0,0,2,4,2,5,1.5,4,5,0,0,2,0,1,5,0,3.5,5,1,1,3,0,2,0,5,0,bleeping,Auditory,4.952,0.689,4.952,0.19,1.667,8
175,6,Dut_Eng,Property,fonkelend,adj,fonkelende,NA,Visual,3.4,0.375,2,1,3.4,2.121,1.732,1.517,0.9,0.95,NA,1.3,9,3.87,100,9,NA,1,1,0,0,5,3,0,4,5,4,4,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glistening,Visual,0.952,0.674,0.952,0.619,4.381,10
179,5,Dut_Eng,Property,fuchsia,adj,fuchsia,NA,Visual,4.375,0.919,0.125,0.125,4.375,0.354,0.354,1.408,1,1.08,0,1,10.54,4.54,92.9,7,NA,0,0,0,0,5,0,0,5,0,0,5,0,0,5,1,1,1,0,0,5,0,0,4,0,0,5,NA,NA,NA,NA,NA,NA,tangerine,Visual,2.095,0.286,0.286,2.095,4.333,9
181,6,Dut_Eng,Property,galmend,adj,galmende,NA,Auditory,4.4,0.741,4.4,0.4,0.6,1.342,0.894,1.342,NA,NA,NA,0.3,NA,NA,NA,7,NA,0,0,5,0,0,5,0,0,5,2,3,5,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,resounding,Auditory,3.833,0.607,3.833,0.444,1.833,10
185,4,Dut_Eng,Property,geblokt,adj,geblokte,NA,Visual,3.444,0.415,1,1.444,3.444,1.323,2.007,1.944,1.11,1.18,0,0.48,NA,NA,NA,7,NA,1,1,NA,NA,NA,3,4,5,2,5,2,0,0,1,3,0,5,0,0,4,0,0,5,1,1,5,0,0,0,0,3,4,chequered,Visual,0.924,0.924,0.105,0.263,4.474,9
186,4,Dut_Eng,Property,gebogen,adj,gebogen,NA,Visual,3.444,0.268,1.333,3.111,3.444,1.5,1.965,1.59,2.04,2.09,1.255,2.04,8.28,3.6,100,7,7,8,7,NA,NA,NA,3,2,3,2,5,4,2,5,5,0,5,3,0,3,3,0,2,3,1,5,5,0,1,0,4,0,5,bent,Visual,4.095,0.527,0,4.095,4.619,4
187,4,Dut_Eng,Property,gebroken,adj,gebroken,NA,Haptic,2.556,0.115,1.778,2.556,2.444,1.641,1.59,1.509,3.31,3.46,1.322,3.31,6.34,3.53,100,8,8,3,4,NA,NA,NA,1,0,1,5,5,2,0,1,2,3,3,3,0,3,2,3,3,3,1,3,4,1,1,0,2,4,5,broken,Visual,4.333,0.329,3.19,4.333,4.857,6
188,6,Dut_Eng,Property,gedempt,adj,gedempte,NA,Auditory,4.2,0.679,4.2,0.4,1,1.095,0.894,1.414,1.18,1.18,0.845,0.78,10.39,2.27,100,7,NA,1,1,5,0,0,3,0,0,5,2,3,5,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,muffled,Auditory,4.476,0.596,4.476,0.429,1.381,7
189,5,Dut_Eng,Property,geel,adj,gele,NA,Visual,5,0.673,0.625,0.875,5,1.768,1.808,0,2.49,2.62,1.833,2.71,3.98,3.8,100,4,3,11,13,0,0,5,0,0,5,0,0,5,0,0,5,5,5,5,0,0,5,0,0,5,0,2,5,NA,NA,NA,NA,NA,NA,yellow,Visual,0.951,0.951,0.15,0,4.9,6
195,4,Dut_Eng,Property,geluidloos,adj,geluidloze,NA,Auditory,3.333,0.522,3.333,1.111,0.667,2.062,1.616,0.866,1.11,1.18,0.954,0.7,8.67,3,100,10,NA,0,0,NA,NA,NA,3,2,2,4,1,2,5,0,0,5,0,0,3,0,1,5,0,0,5,1,1,0,1,0,0,5,0,soundless,Auditory,4.429,0.667,4.429,0.333,1.714,9
197,6,Dut_Eng,Property,geneeskrachtig,adj,geneeskrachtige,NA,Haptic,1.4,0.177,0.8,1.4,1.2,1.304,1.14,1.304,0.6,0.6,0.477,1,NA,NA,NA,14,NA,0,0,0,3,3,0,0,0,3,2,2,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,medicinal,Visual,0.75,0.278,0.6,0.75,3.2,9
200,6,Dut_Eng,Property,gepatroneerd,adj,gepatroneerde,NA,Visual,3.333,0.316,1.333,1.667,3.333,2.309,1.528,1.528,NA,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,3,5,NA,NA,NA,4,2,3,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patterned,Visual,1.714,0.685,0.333,1.714,4.905,9
201,4,Dut_Eng,Property,geplooid,adj,geplooide,NA,Visual,2.2,0.164,1.3,2,2.2,1.418,2,1.687,0.9,0.9,NA,0.3,NA,NA,NA,8,NA,0,0,4,0,0,2,3,3,2,4,3,0,0,0,0,0,0,0,3,3,0,4,2,1,5,3,1,1,3,3,0,5,crinkled,Visual,4.619,0.335,2.714,4.619,4.619,8
202,5,Dut_Eng,Property,gepolijst,adj,gepolijste,NA,Visual,4.25,0.422,0.875,2.875,4.25,1.808,2.167,0.886,1.2,1.2,NA,0.6,NA,NA,NA,9,NA,0,0,0,4,4,2,2,3,0,0,5,0,0,5,5,5,5,0,5,3,0,5,5,0,2,4,NA,NA,NA,NA,NA,NA,polished,Visual,3.476,0.447,0.429,3.476,4.667,8
206,4,Dut_Eng,Property,geschubd,adj,geschubde,NA,Haptic,2.8,0.281,1,2.8,2.6,1.491,1.989,1.838,NA,NA,0,NA,NA,NA,NA,8,NA,1,1,0,2,4,0,0,0,3,5,1,0,0,0,0,5,3,0,3,3,0,3,3,1,5,5,2,1,2,4,4,5,scaly,Haptic,4.429,0.433,0.143,4.429,4.333,5
207,6,Dut_Eng,Property,gesmolten,adj,gesmolten,NA,Visual,4.2,0.471,1,1.6,4.2,2.236,1.517,1.095,2.18,2.26,NA,2.18,NA,NA,NA,9,9,0,0,0,3,5,0,0,3,5,3,5,0,2,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,melted,Visual,3.857,0.289,0.857,3.857,4.857,6
208,5,Dut_Eng,Property,gespikkeld,adj,gespikkelde,NA,Visual,4.375,0.846,0.25,0.25,4.375,0.707,0.707,1.061,0.48,0.48,0,0.78,7.94,3.87,100,10,NA,0,0,0,0,5,0,0,5,0,0,4,0,0,5,2,2,2,0,0,5,0,0,5,0,0,4,NA,NA,NA,NA,NA,NA,speckled,Visual,1.429,0.667,0.333,1.429,4.714,8
209,5,Dut_Eng,Property,gestreept,adj,gestreepte,NA,Visual,5,0.636,0.625,1.25,5,1.768,1.753,0,1.32,1.36,0.845,1.61,7.25,4.27,100,9,8,1,2,0,0,5,0,0,5,0,0,5,0,2,5,5,5,5,0,1,5,0,0,5,0,2,5,NA,NA,NA,NA,NA,NA,striped,Visual,0.905,0.764,0.286,0.905,4.524,7
210,4,Dut_Eng,Property,getand,adj,getande,NA,Visual,2.75,0.289,1.125,1.75,2.75,1.458,1.832,2.121,NA,NA,0,0.7,9.78,3.33,100,6,NA,1,1,NA,NA,NA,2,0,2,2,2,5,0,0,0,NA,NA,NA,0,3,3,0,3,2,1,5,5,0,1,0,4,0,5,jagged,Haptic,4.762,0.419,0.619,4.762,4.714,6
211,"4, 5, 6",Dut_Eng,Property,gevlekt,adj,gevlekte,NA,Visual,4.056,0.681,0.5,0.667,4.056,1.225,1.211,1.555,0.9,1,0.602,1.4,6.61,4,100,7,NA,3,3,0,0,5,0,0,4,3,3,5,0,0,4.333333333,0,1,1,NA,NA,NA,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,dappled,Visual,1.857,0.546,0.571,1.857,4,7
213,6,Dut_Eng,Property,gevorkt,adj,gevorkte,NA,Visual,4.667,0.367,1,4.333,4.667,1.732,0.577,0.577,NA,NA,0,0.6,NA,NA,NA,7,NA,0,0,0,5,5,NA,NA,NA,3,4,5,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forked,Visual,3.429,0.488,0.286,3.429,4.048,6
214,4,Dut_Eng,Property,gevormd,adj,gevormde,NA,Visual,2.667,0.145,1.667,2.556,2.667,1.936,1.74,1.732,2.29,2.36,1.462,1.11,NA,NA,NA,7,7,0,0,NA,NA,NA,2,1,2,4,2,4,0,0,4,3,4,3,0,2,3,0,4,3,1,5,5,0,1,0,5,4,0,contoured,Visual,3.6,0.497,0.35,3.6,4.15,9
215,4,Dut_Eng,Property,gevouwen,adj,gevouwen,NA,Visual,4,0.485,0.7,2.1,4,0.949,1.101,1.054,1.51,1.53,NA,1.51,NA,NA,NA,8,6,1,1,0,3,4,0,3,2,2,2,4,0,2,5,0,2,3,0,2,4,0,2,3,1,4,5,2,1,5,2,0,5,creased,Visual,3.65,0.517,0.15,3.65,4.7,7
217,4,Dut_Eng,Property,gewelfd,adj,gewelfde,NA,Visual,2.833,0.257,1.667,1.333,2.833,1.633,1.966,2.483,0.3,0.3,0.301,NA,11.75,3.47,88.9,7,NA,1,1,NA,NA,NA,3,2,2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,5,1,5,5,2,1,0,4,0,5,curved,Visual,3.95,0.52,0.1,3.95,4.5,6
218,5,Dut_Eng,Property,gewichtloos,adj,gewichtloze,NA,Haptic,3,0.263,1.125,3,3,1.727,2.07,2.07,1.28,1.32,NA,0.48,10.61,2.73,100,11,9,0,0,1,4,3,0,2,4,0,0,5,0,0,1,5,5,5,1,5,1,0,4,0,2,4,5,NA,NA,NA,NA,NA,NA,weightless,Haptic,4.286,0.46,1.238,4.286,3.048,10
219,5,Dut_Eng,Property,gezet,adj,gezette,NA,Visual,4.25,0.448,1,2,4.25,1.309,1.414,0.707,3.32,3.44,1.653,1.15,9.35,2.86,100,5,5,2,7,0,3,5,1,3,4,0,1,4,0,0,4,3,3,3,1,1,5,0,1,4,3,4,5,NA,NA,NA,NA,NA,NA,rotund,Visual,2.7,0.565,0.2,2.7,3.9,6
221,5,Dut_Eng,Property,gezwollen,adj,gezwollen,NA,Visual,4.625,0.413,0.75,4,4.625,1.488,1.069,0.518,1.87,1.91,0.778,1.87,7.89,4.07,100,9,8,0,1,0,5,5,2,4,5,0,2,4,0,5,5,4,4,4,0,3,5,0,5,5,0,4,4,NA,NA,NA,NA,NA,NA,puffy,Visual,3.571,0.39,0.81,3.571,4.143,5
222,5,Dut_Eng,Property,giechelend,adj,giechelende,NA,Auditory,4.75,0.395,4.75,1,3.75,0.463,1.773,1.389,0.6,0.6,NA,0.78,NA,NA,NA,10,NA,1,1,5,0,5,4,2,4,4,0,1,5,0,5,5,5,5,5,0,3,5,0,4,5,1,3,NA,NA,NA,NA,NA,NA,giggling,Auditory,4.714,0.51,4.714,0.571,3.952,8
223,6,Dut_Eng,Property,gierend,adj,gierende,NA,Auditory,4.6,0.5,4.6,0.8,2.2,0.548,1.789,2.049,0.6,0.6,NA,1.08,NA,NA,NA,7,NA,2,2,5,0,0,4,0,3,5,4,4,5,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,howling,Auditory,4.952,0.587,4.952,0.143,2.81,7
224,6,Dut_Eng,Property,gigantisch,adj,gigantische,NA,Visual,4.8,0.733,0.4,0.8,4.8,0.894,1.095,0.447,2.43,2.48,1.114,2.46,8.72,2.8,100,10,8,1,1,0,0,5,0,0,5,2,2,4,0,2,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gigantic,Visual,3.286,0.471,1.381,3.286,4.714,8
225,4,Dut_Eng,Property,gillend,adj,gillende,NA,Auditory,2.889,0.327,2.889,1.111,1.444,2.028,1.965,1.509,1.87,1.89,NA,1.51,NA,NA,NA,7,6,2,1,NA,NA,NA,0,0,0,2,4,4,2,0,3,5,0,3,4,0,1,5,0,0,5,1,1,3,0,1,0,5,0,screaming,Auditory,4.952,0.613,4.952,0.143,2.81,9
227,5,Dut_Eng,Property,glad,adj,gladde,NA,Haptic,4.75,0.325,1.375,4.75,4.25,1.685,0.463,0.707,2.49,2.55,1.568,2.17,5.96,4.07,100,4,4,2,9,0,5,4,2,5,4,0,4,5,0,5,3,5,5,5,1,5,4,2,5,5,1,4,4,NA,NA,NA,NA,NA,NA,slick,Visual,3.524,0.397,1.571,3.524,3.81,5
228,6,Dut_Eng,Property,glanzend,adj,glanzende,NA,Visual,4.6,0.778,0.4,0.4,4.6,0.548,0.894,0.548,1.9,1.95,NA,1.72,8.1,3.73,100,8,8,2,1,0,0,5,0,0,4,1,2,5,1,0,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glossy,Visual,3.762,0.459,0.381,3.762,4.81,6
230,5,Dut_Eng,Property,glibberig,adj,glibberige,NA,Haptic,4.5,0.362,1.375,4.5,2.75,1.506,1.069,0.707,1.63,1.64,0.699,1.53,8.11,3.53,100,9,8,1,0,0,5,3,1,5,3,0,2,3,2,5,2,4,5,4,1,5,2,0,5,2,3,4,3,NA,NA,NA,NA,NA,NA,slippery,Haptic,4.619,0.354,1.476,4.619,3.857,8
231,6,Dut_Eng,Property,glimmend,adj,glimmende,NA,Visual,4.4,0.581,0.8,1,4.4,1.789,2.236,0.894,1.58,1.62,NA,1.94,8.94,3.67,100,8,7,2,1,0,0,5,0,0,4,4,5,5,0,0,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gleaming,Visual,0.762,0.645,0.524,0.762,4.571,8
232,5,Dut_Eng,Property,glinsterend,adj,glinsterende,NA,Visual,4.875,0.68,0.625,0.75,4.875,1.768,1.753,0.354,1.04,1.11,0.699,1.59,7.33,3.6,100,11,NA,2,2,0,0,5,0,0,5,0,0,5,0,0,5,5,5,5,0,0,5,0,0,5,0,1,4,NA,NA,NA,NA,NA,NA,shimmering,Visual,0.857,0.651,0.762,0.857,4.762,10
233,6,Dut_Eng,Property,glitterend,adj,glitterende,NA,Visual,4.2,0.515,0.8,1.6,4.2,1.789,2.302,1.304,0.48,0.48,NA,0.3,NA,NA,NA,10,NA,0,0,0,3,5,0,0,4,4,5,5,0,0,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glittery,Visual,2,0.61,0.762,2,4.667,8
234,6,Dut_Eng,Property,gloeiend,adj,gloeiende,NA,Visual,3.8,0.5,0.8,1.4,3.8,1.304,2.191,1.095,1.95,2.06,1,1.68,8.06,3.27,100,8,7,4,3,0,0,3,0,0,3,3,5,5,1,2,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glowing,Visual,0.744,0.744,0.429,0.524,4.571,7
236,5,Dut_Eng,Property,golvend,adj,golvende,NA,Visual,4.25,0.169,2.75,2.625,4.25,1.982,1.923,1.389,1.38,1.43,NA,1.3,8.06,4.13,100,7,7,2,1,2,2,5,3,1,4,3,0,1,5,5,5,5,5,5,0,3,5,0,4,5,4,1,4,NA,NA,NA,NA,NA,NA,rippled,Visual,3.9,0.367,2,3.9,4.25,7
237,5,Dut_Eng,Property,gorgelend,adj,gorgelende,NA,Auditory,4.714,0.294,4.714,1.857,3.143,0.488,1.345,1.574,NA,NA,NA,0.3,NA,NA,NA,9,NA,0,0,5,2,4,5,3,3,4,3,0,NA,NA,NA,5,3,5,4,0,3,5,2,4,5,0,3,NA,NA,NA,NA,NA,NA,gurgling,Auditory,4.381,0.418,4.381,0.714,3.238,8
238,6,Dut_Eng,Property,gouden,adj,gouden,NA,Visual,4.2,0.563,0.6,1.6,4.2,0.894,1.517,0.837,2.95,3.15,1.785,2.95,7.11,3.67,100,6,5,7,7,0,0,5,0,0,4,2,3,4,1,3,5,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold,Visual,1.048,0.719,0.143,1.048,4.524,4
241,6,Dut_Eng,Property,grasachtig,adj,grasachtige,NA,Haptic,3.8,0.317,1.2,3.8,3.2,1.643,1.643,2.049,NA,NA,0,NA,NA,NA,NA,10,NA,0,0,3,5,5,0,2,0,3,5,3,0,5,3,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassy,Visual,3.238,0.388,0.2,3.238,4.619,6
243,6,Dut_Eng,Property,grijs,adj,grijze,NA,Visual,5,0.647,0.6,1.2,5,1.342,1.789,0,2.48,2.57,1.945,2.51,5.03,4.6,100,5,4,3,5,0,0,5,0,0,5,3,2,5,0,0,5,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grey,Visual,0.846,0.846,0.381,0.048,4.762,4
244,5,Dut_Eng,Property,groeiend,adj,groeiende,NA,Visual,4.625,0.431,1.125,2.375,4.625,1.727,1.847,0.744,1.36,1.36,NA,1.91,NA,NA,NA,8,7,3,2,0,1,5,2,3,3,0,0,4,0,0,5,5,5,5,1,3,5,0,4,5,1,3,5,NA,NA,NA,NA,NA,NA,booming,Auditory,4.571,0.573,4.571,0.952,2.095,7
245,6,Dut_Eng,Property,groen,adj,groene,NA,Visual,4.4,0.581,0.8,1,4.4,1.789,1.414,0.894,2.92,3.09,1.851,2.94,4.04,4.2,100,5,4,7,7,0,0,5,0,0,3,4,3,5,0,0,5,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,green,Visual,0.692,0.692,0.238,0.381,4.952,5
246,5,Dut_Eng,Property,grof,adj,grove,NA,Visual,3.75,0.254,1.5,3.625,3.75,1.773,0.744,0.707,2.65,2.72,1.462,2.16,9.21,2.07,100,4,4,6,7,0,5,4,1,4,4,0,3,3,0,3,3,3,3,3,2,4,4,5,4,5,1,3,4,NA,NA,NA,NA,NA,NA,harsh,Auditory,3.333,0.116,3.333,2.524,3.19,5
247,5,Dut_Eng,Property,grommend,adj,grommende,NA,Auditory,4.875,0.478,4.875,0.75,3,0.354,1.488,0.756,0.9,0.9,NA,0.95,NA,NA,NA,8,NA,1,1,5,0,3,5,2,3,5,0,2,5,0,4,4,4,4,5,0,3,5,0,2,5,0,3,NA,NA,NA,NA,NA,NA,growling,Auditory,4.619,0.556,4.619,0.19,3.048,8
248,4,Dut_Eng,Property,groot,adj,grote,NA,Visual,4,0.381,1.333,1.667,4,1.871,1.414,1.581,3.7,4.02,3.086,3.81,4.28,3.2,100,5,4,6,11,NA,NA,NA,3,2,3,3,2,2,0,0,5,0,0,5,0,3,5,0,2,5,1,4,5,0,2,1,5,0,5,big,Visual,4.381,0.362,1.714,4.381,4.857,3
249,6,Dut_Eng,Property,grotesk,adj,groteske,NA,Visual,4,0.857,0,0.667,4,0,1.155,1,1.34,1.36,0.602,1.3,12.26,2.08,91,7,7,1,1,0,0,4,NA,NA,NA,NA,NA,NA,0,2,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grotesque,Visual,2.857,0.177,1.762,2.857,4.381,9
251,4,Dut_Eng,Property,hard,adj,harde,NA,Haptic,3.375,0.143,2.25,3.375,2.25,2.375,1.923,1.488,3.6,3.84,2.362,3.06,5.55,3.4,100,4,4,12,22,NA,NA,NA,2,5,4,5,4,4,0,3,3,1,5,1,NA,NA,NA,0,4,2,5,5,1,0,1,0,5,0,3,hard,Haptic,4.714,0.42,1.286,4.714,3.905,4
